position,Frequency_Hz,Magnitude_dB,Color,Phase_deg,STI,STI_Degradation_%
Std8-HostA,5732.14,-7.67,#ff7f0e,27.92,0.95,0.0
Std8-HostA,5934.6,-7.87,#ff7f0e,-14.01,0.95,0.0
Std8-HostA,6144.23,-8.04,#ff7f0e,-24.31,0.95,0.0
Std8-HostA,6361.25,-7.99,#ff7f0e,-10.97,0.95,0.0
Std8-HostA,6585.94,-7.77,#ff7f0e,13.53,0.95,0.0
Std8-HostA,6818.57,-8.43,#ff7f0e,-22.25,0.95,0.0
Std8-HostA,7059.41,-8.22,#ff7f0e,-33.7,0.95,0.0
Std8-HostA,7308.77,-8.7,#ff7f0e,164.04,0.95,0.0
Std8-HostA,7566.93,-8.7,#ff7f0e,16.85,0.95,0.0
Std8-HostA,7834.2,-8.07,#ff7f0e,-93.84,0.95,0.0
Std8-HostA,8110.92,-9.14,#ff7f0e,178.61,0.95,0.0
Std8-HostA,8397.41,-9.58,#ff7f0e,143.39,0.95,0.0
Std8-HostA,8694.03,-9.61,#ff7f0e,-156.49,0.95,0.0
Std8-HostA,9001.12,-9.67,#ff7f0e,-166.33,0.95,0.0
Std8-HostA,9319.05,-10.28,#ff7f0e,-59.06,0.95,0.0
Std8-HostA,9648.22,-10.72,#ff7f0e,136.15,0.95,0.0
Std8-HostA,9989.01,-11.13,#ff7f0e,132.29,0.95,0.0
Std8-HostA,10341.84,-11.06,#ff7f0e,74.01,0.95,0.0
Std8-HostA,10707.13,-11.83,#ff7f0e,140.6,0.95,0.0
Std8-HostA,11085.33,-12.12,#ff7f0e,-89.56,0.95,0.0
Std8-HostA,11476.88,-12.23,#ff7f0e,89.05,0.95,0.0
Std8-HostA,11882.27,-12.68,#ff7f0e,32.09,0.95,0.0
Std8-HostA,12301.97,-12.74,#ff7f0e,-52.65,0.95,0.0
Std8-HostA,12736.5,-13.21,#ff7f0e,-179.97,0.95,0.0
Std8-HostA,13186.38,-13.17,#ff7f0e,125.57,0.95,0.0
Std8-HostA,13652.14,-13.28,#ff7f0e,172.51,0.95,0.0
Std8-HostA,14134.36,-13.88,#ff7f0e,118.0,0.95,0.0
Std8-HostA,14633.61,-13.99,#ff7f0e,-112.26,0.95,0.0
Std8-HostA,15150.5,-14.72,#ff7f0e,13.76,0.95,0.0
Std8-HostA,15685.64,-14.47,#ff7f0e,79.46,0.95,0.0
Std8-HostA,16239.69,-15.14,#ff7f0e,44.45,0.95,0.0
Std8-HostA,16813.31,-15.47,#ff7f0e,-129.3,0.95,0.0
Std8-HostA,17407.18,-15.56,#ff7f0e,-104.12,0.95,0.0
Std8-HostA,18022.04,-16.49,#ff7f0e,-23.89,0.95,0.0
Std8-HostA,18658.61,-17.01,#ff7f0e,91.25,0.95,0.0
Std8-HostA,19317.66,-17.53,#ff7f0e,-155.88,0.95,0.0
Std8-HostA,20000.0,-17.97,#ff7f0e,-6.2,0.95,0.0
Std8-HostC,20.0,-27.08,#2ca02c,151.8,0.5,47.37
Std8-HostC,20.71,-28.18,#2ca02c,-113.69,0.5,47.37
Std8-HostC,21.44,-28.02,#2ca02c,67.03,0.5,47.37
Std8-HostC,22.2,-29.05,#2ca02c,126.7,0.5,47.37
Std8-HostC,22.98,-29.38,#2ca02c,10.45,0.5,47.37
Std8-HostC,23.79,-29.75,#2ca02c,100.03,0.5,47.37
Std8-HostC,24.63,-30.2,#2ca02c,113.38,0.5,47.37
Std8-HostC,25.5,-30.44,#2ca02c,115.77,0.5,47.37
Std8-HostC,26.4,-30.84,#2ca02c,94.68,0.5,47.37
Std8-HostC,27.33,-30.87,#2ca02c,7.57,0.5,47.37
Std8-HostC,28.3,-30.45,#2ca02c,-51.56,0.5,47.37
Std8-HostC,29.3,-30.14,#2ca02c,22.78,0.5,47.37
Std8-HostC,30.33,-30.11,#2ca02c,6.01,0.5,47.37
Std8-HostC,31.41,-30.02,#2ca02c,-73.75,0.5,47.37
Std8-HostC,32.52,-30.29,#2ca02c,-162.73,0.5,47.37
Std8-HostC,33.66,-29.74,#2ca02c,-105.27,0.5,47.37
Std8-HostC,34.85,-28.42,#2ca02c,-77.44,0.5,47.37
Std8-HostC,36.08,-27.76,#2ca02c,-14.68,0.5,47.37
Std8-HostC,37.36,-27.79,#2ca02c,-45.16,0.5,47.37
Std8-HostC,38.68,-26.16,#2ca02c,31.19,0.5,47.37
Std8-HostC,40.04,-25.6,#2ca02c,0.54,0.5,47.37
Std8-HostC,41.46,-24.13,#2ca02c,-42.79,0.5,47.37
Std8-HostC,42.92,-23.98,#2ca02c,28.87,0.5,47.37
Std8-HostC,44.44,-22.92,#2ca02c,35.55,0.5,47.37
Std8-HostC,46.01,-21.34,#2ca02c,-125.64,0.5,47.37
Std8-HostC,47.63,-19.98,#2ca02c,57.98,0.5,47.37
Std8-HostC,49.32,-18.3,#2ca02c,45.87,0.5,47.37
Std8-HostC,51.06,-16.98,#2ca02c,-54.59,0.5,47.37
Std8-HostC,52.86,-15.46,#2ca02c,38.35,0.5,47.37
Std8-HostC,54.73,-13.43,#2ca02c,125.07,0.5,47.37
Std8-HostC,56.66,-12.53,#2ca02c,96.86,0.5,47.37
Std8-HostC,58.66,-11.5,#2ca02c,27.07,0.5,47.37
Std8-HostC,60.74,-9.85,#2ca02c,-172.28,0.5,47.37
Std8-HostC,62.88,-9.07,#2ca02c,39.76,0.5,47.37
Std8-HostC,65.1,-8.34,#2ca02c,149.35,0.5,47.37
Std8-HostC,67.4,-8.35,#2ca02c,-164.36,0.5,47.37
Std8-HostC,69.78,-8.19,#2ca02c,65.91,0.5,47.37
Std8-HostC,72.25,-8.01,#2ca02c,-101.33,0.5,47.37
Std8-HostC,74.8,-7.89,#2ca02c,61.69,0.5,47.37
Std8-HostC,77.44,-8.53,#2ca02c,-142.32,0.5,47.37
Std8-HostC,80.18,-9.16,#2ca02c,127.38,0.5,47.37
Std8-HostC,83.01,-9.46,#2ca02c,107.27,0.5,47.37
Std8-HostC,85.94,-9.75,#2ca02c,-107.76,0.5,47.37
Std8-HostC,88.98,-10.66,#2ca02c,67.43,0.5,47.37
Std8-HostC,92.12,-10.85,#2ca02c,141.02,0.5,47.37
Std8-HostC,95.37,-10.68,#2ca02c,-53.89,0.5,47.37
Std8-HostC,98.74,-12.2,#2ca02c,-63.35,0.5,47.37
Std8-HostC,102.23,-12.4,#2ca02c,-140.47,0.5,47.37
Std8-HostC,105.84,-12.52,#2ca02c,14.47,0.5,47.37
Std8-HostC,109.58,-11.9,#2ca02c,19.11,0.5,47.37
Std8-HostC,113.45,-12.17,#2ca02c,-129.65,0.5,47.37
Std8-HostC,117.46,-11.86,#2ca02c,-97.94,0.5,47.37
Std8-HostC,121.6,-12.22,#2ca02c,130.8,0.5,47.37
Std8-HostC,125.9,-12.27,#2ca02c,-33.37,0.5,47.37
Std8-HostC,130.35,-11.89,#2ca02c,-155.46,0.5,47.37
Std8-HostC,134.95,-11.91,#2ca02c,-85.66,0.5,47.37
Std8-HostC,139.72,-11.3,#2ca02c,41.31,0.5,47.37
Std8-HostC,144.65,-11.6,#2ca02c,-139.83,0.5,47.37
Std8-HostC,149.76,-11.5,#2ca02c,-93.03,0.5,47.37
Std8-HostC,155.05,-10.86,#2ca02c,60.36,0.5,47.37
Std8-HostC,160.53,-10.77,#2ca02c,-109.82,0.5,47.37
Std8-HostC,166.2,-10.89,#2ca02c,-145.08,0.5,47.37
Std8-HostC,172.07,-10.97,#2ca02c,67.26,0.5,47.37
Std8-HostC,178.15,-10.39,#2ca02c,171.56,0.5,47.37
Std8-HostC,184.44,-10.23,#2ca02c,-121.53,0.5,47.37
Std8-HostC,190.95,-9.65,#2ca02c,152.01,0.5,47.37
Std8-HostC,197.7,-10.0,#2ca02c,-149.89,0.5,47.37
Std8-HostC,204.68,-9.95,#2ca02c,-79.92,0.5,47.37
Std8-HostC,211.91,-9.5,#2ca02c,166.19,0.5,47.37
Std8-HostC,219.4,-9.88,#2ca02c,-168.17,0.5,47.37
Std8-HostC,227.15,-9.18,#2ca02c,-68.89,0.5,47.37
Std8-HostC,235.17,-9.11,#2ca02c,167.7,0.5,47.37
Std8-HostC,243.48,-8.9,#2ca02c,-175.3,0.5,47.37
Std8-HostC,252.08,-9.47,#2ca02c,-63.43,0.5,47.37
Std8-HostC,260.98,-9.13,#2ca02c,-121.71,0.5,47.37
Std8-HostC,270.2,-8.87,#2ca02c,-116.2,0.5,47.37
Std8-HostC,279.74,-9.08,#2ca02c,-16.41,0.5,47.37
Std8-HostC,289.62,-9.37,#2ca02c,126.0,0.5,47.37
Std8-HostC,299.85,-9.52,#2ca02c,-40.55,0.5,47.37
Std8-HostC,310.45,-9.95,#2ca02c,82.11,0.5,47.37
Std8-HostC,321.41,-9.77,#2ca02c,-62.85,0.5,47.37
Std8-HostC,332.76,-11.27,#2ca02c,78.24,0.5,47.37
Std8-HostC,344.52,-10.27,#2ca02c,-48.21,0.5,47.37
Std8-HostC,356.69,-11.47,#2ca02c,131.8,0.5,47.37
Std8-HostC,369.28,-11.03,#2ca02c,-92.45,0.5,47.37
Std8-HostC,382.33,-11.38,#2ca02c,119.34,0.5,47.37
Std8-HostC,395.83,-12.06,#2ca02c,169.25,0.5,47.37
Std8-HostC,409.81,-12.5,#2ca02c,-34.26,0.5,47.37
Std8-HostC,424.29,-12.47,#2ca02c,-39.43,0.5,47.37
Std8-HostC,439.28,-13.45,#2ca02c,-129.86,0.5,47.37
Std8-HostC,454.79,-14.14,#2ca02c,-18.61,0.5,47.37
Std8-HostC,470.86,-14.83,#2ca02c,-56.11,0.5,47.37
Std8-HostC,487.49,-14.12,#2ca02c,-61.33,0.5,47.37
Std8-HostC,504.71,-15.11,#2ca02c,-174.13,0.5,47.37
Std8-HostC,522.54,-14.46,#2ca02c,151.45,0.5,47.37
Std8-HostC,540.99,-15.6,#2ca02c,-154.16,0.5,47.37
Std8-HostC,560.1,-15.38,#2ca02c,-10.24,0.5,47.37
Std8-HostC,579.88,-15.71,#2ca02c,-19.64,0.5,47.37
Std8-HostC,600.37,-15.56,#2ca02c,-120.18,0.5,47.37
Std8-HostC,621.57,-15.96,#2ca02c,33.05,0.5,47.37
Std8-HostC,643.53,-15.7,#2ca02c,53.72,0.5,47.37
Std8-HostC,666.26,-16.38,#2ca02c,-163.04,0.5,47.37
Std8-HostC,689.79,-16.09,#2ca02c,167.09,0.5,47.37
Std8-HostC,714.16,-16.55,#2ca02c,-78.1,0.5,47.37
Std8-HostC,739.38,-16.56,#2ca02c,-15.13,0.5,47.37
Std8-HostC,765.5,-17.3,#2ca02c,-164.99,0.5,47.37
Std8-HostC,792.54,-16.63,#2ca02c,-113.25,0.5,47.37
Std8-HostC,820.53,-16.99,#2ca02c,-121.96,0.5,47.37
Std8-HostC,849.51,-16.84,#2ca02c,30.9,0.5,47.37
Std8-HostC,879.52,-17.93,#2ca02c,165.01,0.5,47.37
Std8-HostC,910.59,-17.13,#2ca02c,-29.99,0.5,47.37
Std8-HostC,942.75,-17.79,#2ca02c,-125.5,0.5,47.37
Std8-HostC,976.05,-17.75,#2ca02c,-102.97,0.5,47.37
Std8-HostC,1010.53,-17.92,#2ca02c,86.44,0.5,47.37
Std8-HostC,1046.22,-18.11,#2ca02c,-36.06,0.5,47.37
Std8-HostC,1083.17,-18.53,#2ca02c,10.65,0.5,47.37
Std8-HostC,1121.43,-18.44,#2ca02c,120.47,0.5,47.37
Std8-HostC,1161.05,-19.34,#2ca02c,-154.45,0.5,47.37
Std8-HostC,1202.06,-18.81,#2ca02c,-29.03,0.5,47.37
Std8-HostC,1244.51,-19.04,#2ca02c,-156.33,0.5,47.37
Std8-HostC,1288.47,-18.94,#2ca02c,-134.09,0.5,47.37
Std8-HostC,1333.98,-18.99,#2ca02c,161.48,0.5,47.37
Std8-HostC,1381.1,-19.26,#2ca02c,134.81,0.5,47.37
Std8-HostC,1429.89,-19.13,#2ca02c,169.57,0.5,47.37
Std8-HostC,1480.39,-19.73,#2ca02c,144.03,0.5,47.37
Std8-HostC,1532.68,-19.7,#2ca02c,-132.31,0.5,47.37
Std8-HostC,1586.82,-20.08,#2ca02c,102.56,0.5,47.37
Std8-HostC,1642.87,-20.35,#2ca02c,166.32,0.5,47.37
Std8-HostC,1700.9,-19.72,#2ca02c,-100.19,0.5,47.37
Std8-HostC,1760.98,-20.63,#2ca02c,-171.63,0.5,47.37
Std8-HostC,1823.18,-19.96,#2ca02c,-84.29,0.5,47.37
Std8-HostC,1887.58,-20.95,#2ca02c,-53.93,0.5,47.37
Std8-HostC,1954.25,-21.0,#2ca02c,99.63,0.5,47.37
Std8-HostC,2023.28,-21.17,#2ca02c,63.09,0.5,47.37
Std8-HostC,2094.74,-21.29,#2ca02c,23.57,0.5,47.37
Std8-HostC,2168.73,-21.37,#2ca02c,-81.56,0.5,47.37
Std8-HostC,2245.34,-21.53,#2ca02c,-12.55,0.5,47.37
Std8-HostC,2324.64,-21.6,#2ca02c,72.58,0.5,47.37
Std8-HostC,2406.76,-21.68,#2ca02c,-81.9,0.5,47.37
Std8-HostC,2491.77,-21.61,#2ca02c,-61.94,0.5,47.37
Std8-HostC,2579.78,-22.12,#2ca02c,98.94,0.5,47.37
Std8-HostC,2670.9,-21.59,#2ca02c,14.91,0.5,47.37
Std8-HostC,2765.24,-22.59,#2ca02c,-137.19,0.5,47.37
Std8-HostC,2862.92,-23.18,#2ca02c,13.86,0.5,47.37
Std8-HostC,2964.04,-22.96,#2ca02c,132.07,0.5,47.37
Std8-HostC,3068.74,-22.03,#2ca02c,-140.84,0.5,47.37
Std8-HostC,3177.13,-22.75,#2ca02c,-149.5,0.5,47.37
Std8-HostC,3289.35,-23.39,#2ca02c,-78.89,0.5,47.37
Std8-HostC,3405.54,-23.35,#2ca02c,29.0,0.5,47.37
Std8-HostC,3525.83,-23.32,#2ca02c,-29.08,0.5,47.37
Std8-HostC,3650.37,-23.75,#2ca02c,139.49,0.5,47.37
Std8-HostC,3779.3,-23.39,#2ca02c,-81.46,0.5,47.37
Std8-HostC,3912.8,-23.78,#2ca02c,-94.46,0.5,47.37
Std8-HostC,4051.0,-23.68,#2ca02c,-83.49,0.5,47.37
Std8-HostC,4194.09,-24.1,#2ca02c,-122.94,0.5,47.37
Std8-HostC,4342.24,-24.69,#2ca02c,22.31,0.5,47.37
Std8-HostC,4495.61,-24.45,#2ca02c,153.3,0.5,47.37
Std8-HostC,4654.4,-24.92,#2ca02c,-1.18,0.5,47.37
Std8-HostC,4818.81,-24.64,#2ca02c,-168.43,0.5,47.37
Std8-HostC,4989.02,-24.53,#2ca02c,30.82,0.5,47.37
Std8-HostC,5165.24,-25.56,#2ca02c,-179.95,0.5,47.37
Std8-HostC,5347.68,-25.15,#2ca02c,102.43,0.5,47.37
Std8-HostC,5536.57,-25.41,#2ca02c,95.8,0.5,47.37
Std8-HostC,5732.14,-26.48,#2ca02c,27.69,0.5,47.37
Std8-HostC,5934.6,-25.43,#2ca02c,7.32,0.5,47.37
Std8-HostC,6144.23,-25.71,#2ca02c,-75.87,0.5,47.37
Std8-HostC,6361.25,-25.82,#2ca02c,168.56,0.5,47.37
Std8-HostC,6585.94,-26.69,#2ca02c,146.33,0.5,47.37
Std8-HostC,6818.57,-26.52,#2ca02c,-107.89,0.5,47.37
Std8-HostC,7059.41,-26.73,#2ca02c,86.26,0.5,47.37
Std8-HostC,7308.77,-26.65,#2ca02c,76.22,0.5,47.37
Std8-HostC,7566.93,-26.71,#2ca02c,-59.95,0.5,47.37
Std8-HostC,7834.2,-26.9,#2ca02c,89.49,0.5,47.37
Std8-HostC,8110.92,-27.62,#2ca02c,57.99,0.5,47.37
Std8-HostC,8397.41,-27.38,#2ca02c,-46.08,0.5,47.37
Std8-HostC,8694.03,-27.41,#2ca02c,-99.5,0.5,47.37
Std8-HostC,9001.12,-27.66,#2ca02c,-124.35,0.5,47.37
Std8-HostC,9319.05,-27.86,#2ca02c,-7.77,0.5,47.37
Std8-HostC,9648.22,-27.94,#2ca02c,-77.11,0.5,47.37
Std8-HostC,9989.01,-27.84,#2ca02c,27.27,0.5,47.37
Std8-HostC,10341.84,-28.52,#2ca02c,-13.43,0.5,47.37
Std8-HostC,10707.13,-27.82,#2ca02c,-157.2,0.5,47.37
Std8-HostC,11085.33,-29.08,#2ca02c,-110.49,0.5,47.37
Std8-HostC,11476.88,-28.6,#2ca02c,-166.15,0.5,47.37
Std8-HostC,11882.27,-29.1,#2ca02c,-122.11,0.5,47.37
Std8-HostC,12301.97,-28.99,#2ca02c,-0.13,0.5,47.37
Std8-HostC,12736.5,-28.97,#2ca02c,159.3,0.5,47.37
Std8-HostC,13186.38,-28.67,#2ca02c,-53.26,0.5,47.37
Std8-HostC,13652.14,-29.64,#2ca02c,91.65,0.5,47.37
Std8-HostC,14134.36,-29.67,#2ca02c,-78.49,0.5,47.37
Std8-HostC,14633.61,-29.87,#2ca02c,-137.61,0.5,47.37
Std8-HostC,15150.5,-29.85,#2ca02c,-36.22,0.5,47.37
Std8-HostC,15685.64,-29.89,#2ca02c,-59.06,0.5,47.37
Std8-HostC,16239.69,-29.66,#2ca02c,-115.97,0.5,47.37
Std8-HostC,16813.31,-30.74,#2ca02c,139.43,0.5,47.37
Std8-HostC,17407.18,-30.24,#2ca02c,-38.41,0.5,47.37
Std8-HostC,18022.04,-30.77,#2ca02c,104.09,0.5,47.37
Std8-HostC,18658.61,-30.96,#2ca02c,-158.22,0.5,47.37
Std8-HostC,19317.66,-31.29,#2ca02c,-162.39,0.5,47.37
Std8-HostC,20000.0,-31.45,#2ca02c,165.23,0.5,47.37
Std8-MidRoom,20.0,-30.03,#bcbd22,86.94,0.5,47.37
Std8-MidRoom,20.71,-29.35,#bcbd22,-50.8,0.5,47.37
Std8-MidRoom,21.44,-29.23,#bcbd22,-42.37,0.5,47.37
Std8-MidRoom,22.2,-28.76,#bcbd22,171.03,0.5,47.37
Std8-MidRoom,22.98,-29.18,#bcbd22,50.46,0.5,47.37
Std8-MidRoom,23.79,-27.97,#bcbd22,-43.77,0.5,47.37
Std8-MidRoom,24.63,-28.56,#bcbd22,176.54,0.5,47.37
Std8-MidRoom,25.5,-28.67,#bcbd22,-68.3,0.5,47.37
Std8-MidRoom,26.4,-28.12,#bcbd22,-24.8,0.5,47.37
Std8-MidRoom,27.33,-27.39,#bcbd22,58.65,0.5,47.37
Std8-MidRoom,28.3,-26.86,#bcbd22,116.6,0.5,47.37
Std8-MidRoom,29.3,-27.07,#bcbd22,-126.95,0.5,47.37
Std8-MidRoom,30.33,-27.47,#bcbd22,134.91,0.5,47.37
Std8-MidRoom,31.41,-26.91,#bcbd22,-98.93,0.5,47.37
Std8-MidRoom,32.52,-27.04,#bcbd22,25.0,0.5,47.37
Std8-MidRoom,33.66,-26.71,#bcbd22,-141.64,0.5,47.37
Std8-MidRoom,34.85,-26.51,#bcbd22,22.81,0.5,47.37
Std8-MidRoom,36.08,-26.03,#bcbd22,176.76,0.5,47.37
Std8-MidRoom,37.36,-25.85,#bcbd22,-48.82,0.5,47.37
Std8-MidRoom,38.68,-25.49,#bcbd22,-33.59,0.5,47.37
Std8-MidRoom,40.04,-25.21,#bcbd22,26.82,0.5,47.37
Std8-MidRoom,41.46,-24.68,#bcbd22,141.02,0.5,47.37
Std8-MidRoom,42.92,-24.3,#bcbd22,148.11,0.5,47.37
Std8-MidRoom,44.44,-23.33,#bcbd22,-91.62,0.5,47.37
Std8-MidRoom,46.01,-23.0,#bcbd22,91.92,0.5,47.37
Std8-MidRoom,47.63,-22.53,#bcbd22,-177.81,0.5,47.37
Std8-MidRoom,49.32,-21.66,#bcbd22,-106.14,0.5,47.37
Std8-MidRoom,51.06,-19.96,#bcbd22,-14.03,0.5,47.37
Std8-MidRoom,52.86,-19.2,#bcbd22,76.34,0.5,47.37
Std8-MidRoom,54.73,-18.32,#bcbd22,147.77,0.5,47.37
Std8-MidRoom,56.66,-17.29,#bcbd22,8.01,0.5,47.37
Std8-MidRoom,58.66,-16.5,#bcbd22,141.29,0.5,47.37
Std8-MidRoom,60.74,-16.14,#bcbd22,-33.16,0.5,47.37
Std8-MidRoom,62.88,-15.01,#bcbd22,83.19,0.5,47.37
Std8-MidRoom,65.1,-14.46,#bcbd22,-92.03,0.5,47.37
Std8-MidRoom,67.4,-14.24,#bcbd22,138.95,0.5,47.37
Std8-MidRoom,69.78,-14.13,#bcbd22,34.5,0.5,47.37
Std8-MidRoom,72.25,-14.66,#bcbd22,-11.13,0.5,47.37
Std8-MidRoom,74.8,-14.5,#bcbd22,-18.26,0.5,47.37
Std8-MidRoom,77.44,-14.96,#bcbd22,-57.8,0.5,47.37
Std8-MidRoom,80.18,-14.81,#bcbd22,-124.24,0.5,47.37
Std8-MidRoom,83.01,-16.11,#bcbd22,-95.97,0.5,47.37
Std8-MidRoom,85.94,-16.36,#bcbd22,29.54,0.5,47.37
Std8-MidRoom,88.98,-16.19,#bcbd22,151.0,0.5,47.37
Std8-MidRoom,92.12,-17.15,#bcbd22,-66.3,0.5,47.37
Std8-MidRoom,95.37,-17.3,#bcbd22,-89.91,0.5,47.37
Std8-MidRoom,98.74,-17.97,#bcbd22,-97.14,0.5,47.37
Std8-MidRoom,102.23,-18.67,#bcbd22,-132.57,0.5,47.37
Std8-MidRoom,105.84,-18.21,#bcbd22,123.79,0.5,47.37
Std8-MidRoom,109.58,-18.24,#bcbd22,-61.43,0.5,47.37
Std8-MidRoom,113.45,-18.13,#bcbd22,149.65,0.5,47.37
Std8-MidRoom,117.46,-17.79,#bcbd22,-54.45,0.5,47.37
Std8-MidRoom,121.6,-18.29,#bcbd22,104.06,0.5,47.37
Std8-MidRoom,125.9,-17.85,#bcbd22,92.68,0.5,47.37
Std8-MidRoom,130.35,-17.67,#bcbd22,108.19,0.5,47.37
Std8-MidRoom,134.95,-17.59,#bcbd22,129.88,0.5,47.37
Std8-MidRoom,139.72,-17.34,#bcbd22,-156.52,0.5,47.37
Std8-MidRoom,144.65,-17.09,#bcbd22,-162.51,0.5,47.37
Std8-MidRoom,149.76,-17.83,#bcbd22,-158.79,0.5,47.37
Std8-MidRoom,155.05,-17.23,#bcbd22,-108.79,0.5,47.37
Std8-MidRoom,160.53,-16.89,#bcbd22,43.61,0.5,47.37
Std8-MidRoom,166.2,-17.1,#bcbd22,-163.48,0.5,47.37
Std8-MidRoom,172.07,-16.85,#bcbd22,161.85,0.5,47.37
Std8-MidRoom,178.15,-16.42,#bcbd22,92.25,0.5,47.37
Std8-MidRoom,184.44,-17.21,#bcbd22,-122.37,0.5,47.37
Std8-MidRoom,190.95,-16.07,#bcbd22,-63.48,0.5,47.37
Std8-MidRoom,197.7,-15.93,#bcbd22,167.09,0.5,47.37
Std8-MidRoom,204.68,-15.72,#bcbd22,-9.63,0.5,47.37
Std8-MidRoom,211.91,-15.72,#bcbd22,116.19,0.5,47.37
Std8-MidRoom,219.4,-15.48,#bcbd22,14.91,0.5,47.37
Std8-MidRoom,227.15,-15.51,#bcbd22,12.56,0.5,47.37
Std8-MidRoom,235.17,-14.97,#bcbd22,-37.02,0.5,47.37
Std8-MidRoom,243.48,-15.2,#bcbd22,-12.75,0.5,47.37
Std8-MidRoom,252.08,-14.83,#bcbd22,121.44,0.5,47.37
Std8-MidRoom,260.98,-14.28,#bcbd22,-111.45,0.5,47.37
Std8-MidRoom,270.2,-14.68,#bcbd22,9.24,0.5,47.37
Std8-MidRoom,279.74,-14.8,#bcbd22,-37.56,0.5,47.37
Std8-MidRoom,289.62,-15.24,#bcbd22,-164.42,0.5,47.37
Std8-MidRoom,299.85,-14.59,#bcbd22,63.31,0.5,47.37
Std8-MidRoom,310.45,-15.23,#bcbd22,18.09,0.5,47.37
Std8-MidRoom,321.41,-15.47,#bcbd22,47.63,0.5,47.37
Std8-MidRoom,332.76,-15.39,#bcbd22,-31.05,0.5,47.37
Std8-MidRoom,344.52,-14.87,#bcbd22,17.2,0.5,47.37
Std8-MidRoom,356.69,-14.78,#bcbd22,-169.84,0.5,47.37
Std8-MidRoom,369.28,-15.36,#bcbd22,155.87,0.5,47.37
Std8-MidRoom,382.33,-14.89,#bcbd22,83.15,0.5,47.37
Std8-MidRoom,395.83,-14.91,#bcbd22,2.96,0.5,47.37
Std8-MidRoom,409.81,-15.08,#bcbd22,-15.59,0.5,47.37
Std8-MidRoom,424.29,-14.77,#bcbd22,152.68,0.5,47.37
Std8-MidRoom,439.28,-14.9,#bcbd22,-88.11,0.5,47.37
Std8-MidRoom,454.79,-15.57,#bcbd22,-125.19,0.5,47.37
Std8-MidRoom,470.86,-14.62,#bcbd22,-87.78,0.5,47.37
Std8-MidRoom,487.49,-15.07,#bcbd22,132.07,0.5,47.37
Std8-MidRoom,504.71,-15.02,#bcbd22,139.01,0.5,47.37
Std8-MidRoom,522.54,-14.95,#bcbd22,-39.92,0.5,47.37
Std8-MidRoom,540.99,-15.05,#bcbd22,124.72,0.5,47.37
Std8-MidRoom,560.1,-14.47,#bcbd22,-92.98,0.5,47.37
Std8-MidRoom,579.88,-15.07,#bcbd22,-25.95,0.5,47.37
Std8-MidRoom,600.37,-15.18,#bcbd22,25.58,0.5,47.37
Std8-MidRoom,621.57,-14.54,#bcbd22,-152.67,0.5,47.37
Std8-MidRoom,643.53,-15.23,#bcbd22,-153.19,0.5,47.37
Std8-MidRoom,666.26,-15.19,#bcbd22,101.23,0.5,47.37
Std8-MidRoom,689.79,-15.03,#bcbd22,-27.42,0.5,47.37
Std8-MidRoom,714.16,-14.83,#bcbd22,113.87,0.5,47.37
Std8-MidRoom,739.38,-14.74,#bcbd22,143.64,0.5,47.37
Std8-MidRoom,765.5,-14.26,#bcbd22,165.22,0.5,47.37
Std8-MidRoom,792.54,-15.17,#bcbd22,-18.61,0.5,47.37
Std8-MidRoom,820.53,-15.5,#bcbd22,60.94,0.5,47.37
Std8-MidRoom,849.51,-14.92,#bcbd22,-66.13,0.5,47.37
Std8-MidRoom,879.52,-15.02,#bcbd22,62.99,0.5,47.37
Std8-MidRoom,910.59,-14.96,#bcbd22,5.77,0.5,47.37
Std8-MidRoom,942.75,-14.52,#bcbd22,48.66,0.5,47.37
Std8-MidRoom,976.05,-15.49,#bcbd22,30.04,0.5,47.37
Std8-MidRoom,1010.53,-15.45,#bcbd22,80.17,0.5,47.37
Std8-MidRoom,1046.22,-15.16,#bcbd22,-95.1,0.5,47.37
Std8-MidRoom,1083.17,-15.43,#bcbd22,-87.99,0.5,47.37
Std8-MidRoom,1121.43,-14.98,#bcbd22,-95.23,0.5,47.37
Std8-MidRoom,1161.05,-15.89,#bcbd22,13.49,0.5,47.37
Std8-MidRoom,1202.06,-15.66,#bcbd22,19.39,0.5,47.37
Std8-MidRoom,1244.51,-15.72,#bcbd22,36.93,0.5,47.37
Std8-MidRoom,1288.47,-15.75,#bcbd22,-101.71,0.5,47.37
Std8-MidRoom,1333.98,-16.2,#bcbd22,39.08,0.5,47.37
Std8-MidRoom,1381.1,-16.21,#bcbd22,137.0,0.5,47.37
Std8-MidRoom,1429.89,-16.76,#bcbd22,52.98,0.5,47.37
Std8-MidRoom,1480.39,-16.61,#bcbd22,109.9,0.5,47.37
Std8-MidRoom,1532.68,-16.97,#bcbd22,72.56,0.5,47.37
Std8-MidRoom,1586.82,-16.09,#bcbd22,-31.89,0.5,47.37
Std8-MidRoom,1642.87,-17.37,#bcbd22,75.12,0.5,47.37
Std8-MidRoom,1700.9,-17.57,#bcbd22,104.97,0.5,47.37
Std8-MidRoom,1760.98,-17.61,#bcbd22,26.62,0.5,47.37
Std8-MidRoom,1823.18,-17.33,#bcbd22,103.19,0.5,47.37
Std8-MidRoom,1887.58,-17.65,#bcbd22,157.36,0.5,47.37
Std8-MidRoom,1954.25,-17.77,#bcbd22,0.84,0.5,47.37
